user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP11190,yuvraj.mistry78,Yuvraj Mistry,support,Consultant,data_center,LPT-11190,,active,21-Apr-2025 01:20:59,,
EMP10604,,Brinda Wali,customer_support,Consultant,work_from_home,WS-10604,DEV64046,active,2023-08-30T18:58:24,NA,
EMP12471,azad_bal82,Azad Bal,marketing_dept,Trainee,,LPT-12471,DEV43897,active,2024/02/01,not available,NA
EMP10916,chavvi.thaman9,Chavvi Thaman,human_resources,Consultant,remote,WS-10916,dev 31538,active,05-06-2023 08:03:28 PM,,unknown
EMP11569,lakshit_dutt68,Lakshit Dutt,accounts,Consultant,branch_office,LPT-11569,DEV-99180,active,2025-05-24T17:46:37,NA,
EMP11740,faris.chowdhury96,Faris Chowdhury,accounts,Specialist,branch_office,LPT-11740,,open,25/07/2023 17:07,NA,
EMP11099,aashi.kapadia1,Aashi Kapadia,sales,Administrator,head_office,VDR-11099,DEV-48456,active,2023-10-14 07:39:40,not available,manager602
EMP11088,mohini_kalla19,Mohini Kalla,legal,Director,,LPT-11088,,active,2024-01-12 06:44:14,NA,manager153
EMP12378,rachita.narayan1,Rachita Narayan,cs,Director,work_from_home,LPT-12378,DEV-85191,active,2020-08-01 16:55:53,NA,manager469
EMP11377,yutika.sheth56,Yutika Sheth,human_resources,Trainee,warehouse,VDR-11377,,active,,NA,manager369
EMP10821,LIBNI.AURORA70,Libni Aurora,customer_care,Analyst,,LPT-10821,DEV-66414,terminated,05-Jan-2021 03:16:58,2023/09/09,
EMP12543,zayan.gole8,Zayan Gole,accounts,Analyst,head_office,VDR-12543,DEV53938,active,2022-01-04T14:40:09,NA,manager921
EMP11000,chanakya.bali26,Chanakya Bali,operations,Engineer,,WS-11000,DEV42771,active,2026-07-15 14:14:04,not available,manager381
EMP11427,NIHARIKA.MURTY3,Niharika Murty,operations,Consultant,regional_office,LPT-11427,dev86919,active,2023-02-11T22:04:09,,manager780
EMP10018,orinder.bera98,Orinder Bera,call_center,Executive,branch_office,VDR-10018,dev72296,terminated,,1784994044,MANAGER316
EMP12575,nandini.kothari89,Nandini Kothari,marketing_dept,Consultant,warehouse,LPT-12575,dev85147,on_leave,2022-08-18 04:08:03,not available,MANAGER118
EMP11450,radha.bera98,Radha Bera,accounts,Director,work_from_home,WS-11450,DEV47118,inactive,19/03/2026,NA,
EMP11746,nimrat.chhabra38,Nimrat Chhabra,human_resources,Engineer,,VDR-11746,dev 19350,active,11-07-2023 04:15:15 AM,,NA
EMP11360,osha.dutta17,Osha Dutta,call_center,Officer,,WS-11360,DEV-56447,active,12-05-2025 06:46:12 AM,NA,manager829
EMP11641,chakrika.garde44,Chakrika Garde,mktg,Executive,remote,WS-11641,dev36299,terminated,2020-06-24T07:35:18,10-12-2021 11:21:58 PM,unknown
EMP12785,,Yauvani Bal,research_development,Trainee,branch_office,VDR-12785,DEV-32224,open,22-Dec-2022 04:56:59,NA,manager529
EMP11729,anvi.biswas59,Anvi Biswas,sales_dept,Manager,regional_office,VDR-11729,dev99368,inactive,01-20-2024 10:46:27 AM,,manager340
EMP11582,aadi.bhasin11,Aadi Bhasin,information_technology,Manager,regional_office,WS-11582,dev 41816,open,2021/11/18,,manager781
EMP12083,mohini.minhas94,Mohini Minhas,procurement,Manager,head_office,LPT-12083,DEV94267,active,17/03/2026 07:21,,unknown
EMP12726,kamya.rana5,Kamya Rana,information_technology,Executive,data_center,WS-12726,,open,2020/12/07,not available,manager629
EMP12024,IMARAN.NARASIMHAN79,Imaran Narasimhan,call_center,Officer,,LPT-12024,DEV-94839,active,13/12/2022 09:44,,  manager658  
EMP10360,  nitara.bedi94  ,Nitara Bedi,support,Engineer,branch_office,LPT-10360,dev 63744,active,08-09-2024 12:32:12 PM,NA,manager959
EMP12636,CHANDANI.PANT6,Chandani Pant,procurement,Trainee,branch_office,LPT-12636,DEV60246,active,,not available,unknown
EMP11922,william.rajan75,William Rajan,operations_dept,Trainee,branch_office,VDR-11922,DEV-79841,open,31/10/2021 19:22,not available,unknown
EMP12992,sathvik.agrawal90,Sathvik Agrawal,compliance,Administrator,warehouse,WS-12992,DEV21590,open,11-03-2023 06:07:05 PM,NA,
EMP11334,varsha.ramanathan85,Varsha Ramanathan,mktg,Analyst,warehouse,WS-11334,DEV-13406,terminated,06-02-2026 01:57:44 AM,not available,NA
EMP11670,  vritti.badal80  ,Vritti Badal,information_technology,Specialist,,,DEV-59895,active,,,manager136
EMP10344,frado.sheth77,Frado Sheth,human_resources,Officer,head_office,WS-10344,dev51480,active,10-31-2024 09:30:49 PM,,manager659
EMP10986,RAKSHA.SETHI26,Raksha Sethi,sales_dept,Administrator,branch_office,LPT-10986,,active,21/11/2022 18:37,not available,
EMP12221,faris.shukla14,Faris Shukla,customer_support,Consultant,regional_office,,DEV-58869,active,2020-05-20 23:08:21,NA,MANAGER898
EMP12421,MANAN.SAVANT11,Manan Savant,finance,Executive,head_office,LPT-12421,dev 19996,active,08/07/2022 20:46,,manager215
EMP11410,YAGNESH.JAYARAMAN45,Yagnesh Jayaraman,information_technology,Engineer,remote,WS-11410,dev65858,open,07/08/2022 22:23,NA,manager885
EMP12019,fariq.mammen10,Fariq Mammen,cs,Executive,head_office,VDR-12019,DEV-28185,open,1684655438,not available,NA
EMP12983,vyanjana.gour79,Vyanjana Gour,supply_chain,Officer,work_from_home,VDR-12983,DEV20114,open,06/01/2023,not available,unknown
EMP12287,vritti.rajagopalan54,Vritti Rajagopalan,operations_dept,Analyst,data_center,WS-12287,,open,2025-10-20 11:10:16,NA,NA
EMP12460,reyansh.chana86,Reyansh Chana,information_technology,Consultant,data_center,WS-12460,dev 97393,inactive,2024/09/08,,
EMP10085,maya.gola80,Maya Gola,sales,Officer,data_center,WS-10085,,active,01-02-2025 11:36:52 AM,not available,unknown
EMP12129,praneel.raju81,Praneel Raju,marketing_dept,Manager,work_from_home,VDR-12129,dev20969,active,10-27-2025 04:32:52 AM,,manager729
EMP10668,,Oliver Suresh,operations_dept,Consultant,head_office,LPT-10668,DEV46760,blocked,19/11/2022 17:02,,  manager962  
EMP11014,farhan.khanna40,Farhan Khanna,compliance,Trainee,,VDR-11014,dev85378,terminated,,10-Jul-2026 00:10:28,MANAGER382
EMP10128,adweta.bhagat28,Adweta Bhagat,research_development,Trainee,branch_office,WS-10128,DEV23022,on_leave,15/02/2023,,manager760
EMP11993,yashodhara.baria35,Yashodhara Baria,information_technology,Analyst,work_from_home,LPT-11993,DEV72707,active,,NA,manager972
EMP11229,aahana.rao53,Aahana Rao,people_team,Trainee,,LPT-11229,,open,11/03/2023 20:59,,NA
EMP10891,  eiravati.mahal58  ,Eiravati Mahal,procurement,Administrator,remote,LPT-10891,DEV-37665,active,1778365954,not available,NA
EMP11937,omya.arya6,Omya Arya,support,Director,data_center,LPT-11937,DEV-15786,open,01-09-2020 04:27:15 PM,NA,manager351
EMP10307,gavin.rama19,Gavin Rama,operations,Administrator,remote,WS-10307,dev 37114,open,2022-12-18 03:09:08,not available,manager548
EMP10383,krishna.oak8,Krishna Oak,sales_dept,Specialist,branch_office,LPT-10383,,open,,not available,
EMP11952,  kavya.char72  ,Kavya Char,customer_care,Officer,,WS-11952,,active,21/02/2021,not available,manager951
EMP11208,utkarsh.tata53,Utkarsh Tata,marketing,Officer,regional_office,LPT-11208,dev69055,terminated,,03-Jul-2026 15:12:47,unknown
EMP10426,banjeet.mishra77,Banjeet Mishra,legal,Consultant,regional_office,LPT-10426,dev 13336,active,07/07/2022 09:52,,manager528
EMP10494,anvi_chakrabarti53,Anvi Chakrabarti,legal,Trainee,,WS-10494,,active,2023/04/25,NA,  manager647  
EMP11671,viraj.chaudhuri89,Viraj Chaudhuri,marketing,Director,,WS-11671,dev77185,inactive,,,  manager454  
EMP12506,tanveer.sachdev72,Tanveer Sachdev,legal,Director,warehouse,LPT-12506,DEV-38968,inactive,2023-03-06T22:46:00,,manager616
EMP12629,wahab.gupta10,Wahab Gupta,information_technology,Consultant,work_from_home,LPT-12629,dev16140,active,02-18-2023 06:30:35 AM,not available,
EMP11337,siddharth.brahmbhatt93,Siddharth Brahmbhatt,supply_chain,Officer,remote,LPT-11337,,active,01-10-2022 03:29:09 AM,NA,MANAGER115
EMP11385,dalaja.bakshi40,Dalaja Bakshi,research_development,Director,branch_office,VDR-11385,dev31828,active,04-26-2025 04:44:28 PM,not available,manager728
EMP10275,IRA.RAVI81,Ira Ravi,sales_dept,Manager,regional_office,,,active,11-17-2023 06:32:41 PM,,manager732
EMP10489,henry.ganesan99,Henry Ganesan,operations,Officer,work_from_home,,dev68400,open,07-09-2022 11:43:06 PM,,NA
EMP11578,  henry.sami6  ,Henry Sami,legal,Administrator,,VDR-11578,DEV71148,active,07-Jun-2021 08:59:24,not available,
EMP10690,umang.sahni49,Umang Sahni,operations,Trainee,,VDR-10690,,active,07/03/2021 14:22,,
EMP11402,gagan.devan62,Gagan Devan,customer_support,Officer,work_from_home,VDR-11402,DEV20673,terminated,15-Aug-2023 14:38:36,21-Mar-2025 05:14:04,manager113
EMP12630,darpan.kadakia49,Darpan Kadakia,research_development,Consultant,,VDR-12630,dev 82096,on_leave,2025-12-09T11:58:11,,  manager830  
EMP11273,krisha.natarajan39,Krisha Natarajan,operations,Officer,work_from_home,VDR-11273,dev 88085,open,18/04/2022 15:59,,manager845
EMP12273,ekaraj.kumar45,Ekaraj Kumar,finance,Engineer,regional_office,VDR-12273,dev10802,open,1693653031,not available,manager272
EMP12691,meera.hora64,Meera Hora,legal,Specialist,branch_office,,DEV-40733,open,03/01/2025 16:26,,manager671
EMP11058,,Udyati Sankar,finance,Trainee,head_office,LPT-11058,DEV19154,active,07-22-2023 04:22:45 AM,NA,manager770
EMP10118,sneha.prakash29,Sneha Prakash,sales,Specialist,remote,VDR-10118,DEV96400,open,28/02/2021,NA,manager742
EMP11024,ubika.koshy18,Ubika Koshy,innovation,Administrator,work_from_home,LPT-11024,dev32359,inactive,02-28-2025 08:20:51 PM,2025-10-15 07:36:04,
EMP11423,krishna.sama90,Krishna Sama,marketing,Administrator,regional_office,LPT-11423,DEV-84996,inactive,02-08-2026 08:09:38 PM,NA,unknown
EMP10281,wazir.tak22,Wazir Tak,people_team,Trainee,work_from_home,WS-10281,dev 94529,blocked,10-24-2024 01:19:41 AM,NA,NA
EMP12681,abha.borah44,Abha Borah,procurement,Manager,warehouse,LPT-12681,DEV-33699,open,,not available,manager202
EMP12407,chavvi_chakrabarti3,Chavvi Chakrabarti,operations,Administrator,,,dev24809,active,2023-03-16 22:31:14,,manager801
EMP10968,raksha.johal11,Raksha Johal,supply_chain,Analyst,,LPT-10968,,on_leave,02-15-2022 04:10:13 PM,,manager437
EMP11231,raagini.bail16,Raagini Bail,operations_dept,Consultant,,VDR-11231,DEV88642,active,07-May-2021 02:17:06,not available,manager360
EMP11660,naksh.ramachandran75,Naksh Ramachandran,innovation,Trainee,remote,VDR-11660,,open,2020-11-11 08:21:01,not available,
EMP11709,bhavna.patel98,Bhavna Patel,information_technology,Administrator,remote,VDR-11709,DEV-84518,open,08/05/2024,NA,manager834
EMP10155,QABIL.CHANDA52,Qabil Chanda,customer_support,Manager,data_center,WS-10155,,active,1622969581,,manager748
EMP10304,tanay.bandi97,Tanay Bandi,operations,Director,head_office,LPT-10304,DEV22924,active,05/05/2024 14:46,not available,manager671
EMP11963,sanya.ram80,Sanya Ram,sales,Director,remote,VDR-11963,DEV55323,active,29/06/2020 00:41,NA,manager718
EMP11448,aishani.mandal32,Aishani Mandal,finance,Officer,work_from_home,WS-11448,dev 10648,active,06/12/2022,,manager663
EMP11610,daksh.dhar53,Daksh Dhar,finance,Engineer,branch_office,VDR-11610,DEV-33506,inactive,2020-04-01 14:45:05,17/06/2024 10:45,  manager439  
EMP12308,omaja.bhalla35,Omaja Bhalla,legal,Director,regional_office,VDR-12308,dev 75901,active,07-16-2020 01:01:40 PM,not available,manager387
EMP11457,noah.sood63,Noah Sood,legal,Director,work_from_home,LPT-11457,,open,2026/04/24,not available,manager718
EMP10575,mahika_choudhary53,Mahika Choudhary,customer_care,Director,,LPT-10575,dev31400,active,2025-06-30 00:33:54,NA,manager487
EMP11991,harsh.talwar88,Harsh Talwar,finance,Engineer,work_from_home,VDR-11991,DEV51116,active,2026-05-20T11:30:13,NA,  manager963  
EMP12651,aishani.pillai56,Aishani Pillai,human_resources,Specialist,regional_office,LPT-12651,DEV-41619,inactive,2024/06/25,1743577595,MANAGER980
EMP12704,vedhika.khatri69,Vedhika Khatri,procurement,Executive,branch_office,LPT-12704,DEV49043,blocked,2020/10/17,2025-10-30T21:00:00,manager972
EMP12188,sai.puri51,Sai Puri,research_development,Trainee,,WS-12188,dev 77395,terminated,2023/08/13,06/05/2024 23:05,manager360
EMP11264,NITESH.DUGAR74,Nitesh Dugar,mktg,Engineer,head_office,VDR-11264,DEV23242,active,,not available,manager514
EMP10843,amol.dayal53,Amol Dayal,operations,Manager,data_center,VDR-10843,DEV-28423,open,,,manager223
EMP11344,zayyan.krishnan75,Zayyan Krishnan,operations,Analyst,warehouse,VDR-11344,dev 39878,open,2026-01-29 00:40:36,NA,
EMP10269,alexander.sachar64,Alexander Sachar,research_development,Manager,work_from_home,VDR-10269,DEV71537,active,21-Sep-2022 22:19:27,,unknown
EMP10629,ojasvi.majumdar45,Ojasvi Majumdar,operations_dept,Consultant,regional_office,WS-10629,,on_leave,06/04/2024 08:01,not available,manager163
EMP11033,ayushman.andra77,Ayushman Andra,research_development,Manager,,VDR-11033,DEV-84606,open,2020/10/21,NA,manager746
EMP10286,hamsini.bandi7,Hamsini Bandi,human_resources,Director,branch_office,LPT-10286,,active,22-Mar-2025 05:06:33,not available,
EMP12279,fiyaz.talwar66,Fiyaz Talwar,supply_chain,Trainee,branch_office,VDR-12279,dev46190,open,24/08/2022 05:13,not available,NA
EMP10300,adweta.kaur27,Adweta Kaur,research_development,Administrator,,VDR-10300,DEV-19064,inactive,25-Jun-2023 03:48:29,01-27-2024 08:46:54 AM,manager347
EMP12248,DARSH.CHOUDHRY88,Darsh Choudhry,accounts,Analyst,head_office,VDR-12248,dev 27725,active,,not available,
EMP11929,jagat_gulati29,Jagat Gulati,people_team,Officer,,VDR-11929,DEV67979,open,17/02/2026 19:40,,manager182
EMP11979,noah_dhar52,Noah Dhar,procurement,Specialist,warehouse,VDR-11979,dev 65146,active,1731573880,NA,
EMP10065,chandresh_prashad29,Chandresh Prashad,human_resources,Analyst,,LPT-10065,dev 42411,active,2020-03-04 07:38:39,,manager344
EMP12288,vasatika.ravi8,Vasatika Ravi,operations_dept,Specialist,branch_office,WS-12288,DEV69889,open,05-21-2023 04:21:20 AM,not available,unknown
EMP10890,utkarsh.mand24,Utkarsh Mand,legal,Analyst,head_office,WS-10890,DEV49013,active,2026-02-27T16:24:46,NA,manager786
EMP10014,ridhi.saini2,Ridhi Saini,people_team,Officer,work_from_home,WS-10014,DEV94012,open,2022/06/30,not available,  manager564  
EMP11882,sai.garde41,Sai Garde,human_resources,Executive,warehouse,LPT-11882,,inactive,20/12/2021 07:20,2024-08-14T01:36:13,
EMP12841,ekavir.menon22,Ekavir Menon,research_development,Trainee,branch_office,VDR-12841,dev 30899,active,19/07/2024 22:20,,NA
EMP11898,hemani.dada38,Hemani Dada,sales_dept,Director,head_office,WS-11898,dev 28441,open,07-04-2021 02:33:23 AM,,manager114
EMP10230,SARTHAK.RAJAGOPALAN99,Sarthak Rajagopalan,brand_team,Engineer,,VDR-10230,dev74094,active,19/12/2022,,manager914
EMP10503,girish.dyal84,Girish Dyal,sales_team,Manager,remote,VDR-10503,dev19149,on_leave,09-14-2022 07:50:12 AM,02-06-2024 09:27:56 AM,manager413
EMP11399,rehaan.trivedi61,Rehaan Trivedi,customer_care,Specialist,work_from_home,LPT-11399,DEV-17724,active,2022-02-22 00:15:37,,manager858
EMP11442,reyansh.keer59,Reyansh Keer,procurement,Specialist,regional_office,WS-11442,dev 62341,active,2022-01-26 19:17:30,,manager482
EMP11602,ekavir_nigam18,Ekavir Nigam,operations,Engineer,work_from_home,VDR-11602,DEV85885,active,,NA,manager648
EMP11313,gautami.sodhi74,Gautami Sodhi,research_development,Officer,remote,WS-11313,DEV-91065,terminated,03-04-2021 08:35:44 AM,1732657377,manager485
EMP11004,yamini.baral97,Yamini Baral,research_development,Trainee,remote,LPT-11004,DEV-51035,inactive,2023-08-25 05:07:16,13/08/2026 10:15,manager549
EMP10836,  mahika.dube81  ,Mahika Dube,customer_support,Executive,warehouse,WS-10836,dev 37912,open,2026-04-24 23:02:24,NA,NA
EMP12093,aadhya.bahri88,Aadhya Bahri,legal,Officer,,WS-12093,DEV11145,active,2022/10/11,not available,
EMP10374,hemani_venkataraman88,Hemani Venkataraman,legal,Executive,remote,LPT-10374,dev 34530,active,2023-10-17 17:01:21,not available,
EMP11336,darpan.batra94,Darpan Batra,information_technology,Manager,warehouse,WS-11336,DEV98862,active,19/07/2024,NA,manager686
EMP12177,,Tanish Jaggi,procurement,Director,work_from_home,VDR-12177,,active,2022/12/24,,unknown
EMP11902,,Forum Bala,customer_care,Administrator,regional_office,LPT-11902,dev 45626,on_leave,2024/05/23,09/02/2026,manager680
EMP11921,WARDA.BHATT30,Warda Bhatt,finance,Administrator,regional_office,VDR-11921,dev82744,terminated,2024-07-07T08:13:23,not available,NA
EMP12755,wriddhish_barad18,Wriddhish Barad,information_technology,Engineer,warehouse,LPT-12755,DEV-69806,open,,,NA
EMP10751,robert.cherian10,Robert Cherian,research_development,Specialist,,LPT-10751,DEV67129,active,08/03/2025,,manager496
EMP10099,dev.kanda57,Dev Kanda,research_development,Manager,head_office,VDR-10099,,inactive,2026-01-14T05:14:36,2026/08/16,manager517
EMP11835,yashoda.nair8,Yashoda Nair,legal,Director,work_from_home,,dev30191,open,2020-04-05 01:22:01,not available,manager479
EMP10866,ayush.sami8,Ayush Sami,information_technology,Consultant,branch_office,WS-10866,,on_leave,,NA,NA
EMP10910,arya.srivastava79,Arya Srivastava,procurement,Manager,work_from_home,,dev15501,active,02/06/2021,,MANAGER991
EMP11411,zaid.raval52,Zaid Raval,brand_team,Officer,warehouse,VDR-11411,DEV-96424,active,2025-01-15T06:22:35,NA,MANAGER848
EMP10529,gagan.dyal1,Gagan Dyal,procurement,Officer,head_office,VDR-10529,dev 10942,active,,not available,
EMP10636,udyati.dubey36,Udyati Dubey,finance,Engineer,head_office,LPT-10636,dev34215,open,2025-03-16T08:39:19,not available,manager720
EMP10185,ojasvi.char85,Ojasvi Char,people_team,Specialist,regional_office,WS-10185,DEV-27486,open,1724406248,not available,manager758
EMP11271,krishna.hayre68,Krishna Hayre,support,Executive,,LPT-11271,DEV22308,active,2026-04-06T06:02:29,not available,MANAGER602
EMP11498,LAKSHMI.BISWAS36,Lakshmi Biswas,procurement,Analyst,work_from_home,LPT-11498,dev29401,open,,NA,  manager479  
EMP10931,sanaya.chaudhary66,Sanaya Chaudhary,customer_care,Manager,regional_office,LPT-10931,,open,1778222877,,manager672
EMP12115,omaja.peri26,Omaja Peri,procurement,Director,branch_office,WS-12115,dev 43321,inactive,2023-05-07 22:44:16,1703486295,manager699
EMP12367,rushil_contractor40,Rushil Contractor,procurement,Manager,data_center,VDR-12367,DEV-89099,open,,,MANAGER953
EMP11808,qasim.balasubramanian51,Qasim Balasubramanian,finance,Executive,head_office,WS-11808,DEV30435,inactive,21/01/2022,,
EMP12473,anmol.bajwa13,Anmol Bajwa,sales,Officer,branch_office,WS-12473,DEV10800,active,2020-09-11T06:06:33,,unknown
EMP12134,ayush.mital70,Ayush Mital,finance,Analyst,work_from_home,LPT-12134,dev 44013,open,25-Jul-2023 03:03:55,NA,manager584
EMP10607,atharv.saran18,Atharv Saran,marketing,Analyst,remote,LPT-10607,dev 38157,inactive,03-08-2020 10:10:17 AM,2026/01/19,NA
EMP12900,jai.bora58,Jai Bora,supply_chain,Officer,warehouse,LPT-12900,DEV29857,terminated,2021-12-09 08:50:12,2022-06-03T06:17:03,manager932
EMP10151,anmol.shroff99,Anmol Shroff,finance,Administrator,remote,WS-10151,DEV-25726,open,,,manager232
EMP11694,abhiram.badal81,Abhiram Badal,mktg,Specialist,data_center,VDR-11694,DEV25970,open,2024-07-03 12:34:35,not available,manager842
EMP12210,sarthak.dhillon72,Sarthak Dhillon,sales_team,Director,,VDR-12210,DEV36516,open,03-13-2021 12:48:03 PM,not available,manager843
EMP10731,charles.dash57,Charles Dash,sales,Executive,,LPT-10731,,open,16/01/2025 05:12,not available,MANAGER498
EMP11429,peter_agarwal6,Peter Agarwal,marketing,Specialist,branch_office,VDR-11429,DEV76252,active,1748373767,not available,manager957
EMP12719,hamsini.dhar94,Hamsini Dhar,marketing,Manager,regional_office,LPT-12719,DEV10421,open,06/12/2021 16:31,,manager445
